system:index,MNDWI_HLS,MNDWI_LS,NDBI_HLS,NDBI_LS,NDMI_HLS,NDMI_LS,NDWI_HLS,NDWI_LS,S2_EVI,S2_MNDWI,S2_NDBI,S2_NDMI,S2_NDVI,S2_NDWI,S2_SAVI,SAVI_HLS,SAVI_LS,VH_A,VH_D,VV_A,VV_D,brightness,cropland,dem,fifth,fourth,greenness,ndratio_A,ndratio_D,random,ratio_A,ratio_D,sixth,slope,wetness,.geo
2513,-0.48524526,-0.45657468,0.16261283,0.050155908,-0.16261283,-0.050155908,-0.35027134,-0.41594386,0.16649596,-0.22760421,0.02400583,-0.02400583,0.13430019,-0.20472787,0.12073252,0.16271563,0.21092704,-23.585075799914623,-23.688753933858386,-14.137332228104146,-14.173732052408791,0.5601548,1,1372.9688,0.11426978,-0.05904511,0.014212433,-0.2504544133235888,-0.2513047316782295,0.35276939806742647,0.5994185623162306,0.5983316848148035,-0.029129434,0.7168061,-0.18561774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.2326407362114,41.338448165791114]}"
2514,-0.5337108,-0.53201365,0.13675377,0.055486154,-0.13675377,-0.055486154,-0.4282108,-0.49102256,0.29533044,-0.26632163,-0.050244547,0.050244547,0.25818712,-0.31237957,0.22424969,0.20046411,0.2441021,-24.076180603546344,-24.308274859522637,-14.333367032594888,-10.036614275971235,0.43564162,1,1338.7876,0.067034304,-0.045702137,0.024285287,-0.2536560352974325,-0.4155395735082543,0.987725068508988,0.5953339222951181,0.4128887933830255,-0.025159277,1.1736684,-0.13875458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.11963267346916,41.36261284693393]}"
2515,-0.49602473,-0.4794961,0.09789303,0.05739413,-0.09789303,-0.05739413,-0.41845056,-0.43404704,0.15358151,-0.21994023,0.016005037,-0.016005037,0.13079439,-0.2046556,0.11613789,0.21916693,0.23278289,-23.764371369886334,-24.527119646926174,-13.117910110582786,-15.593310371315205,0.5264647,1,1357.6967,0.092340946,-0.056879703,0.02232204,-0.28866059343268513,-0.2226748135936996,0.3146522716852511,0.5519990369787564,0.635757911886299,-0.031566415,0.81635016,-0.15742317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.21386594677328,41.396928490787296]}"
2516,-0.45647475,-0.44851312,0.14083423,0.06425388,-0.14083423,-0.06425388,-0.33732632,-0.3941331,0.21365419,-0.2962804,0.05696048,-0.05696048,0.17973135,-0.24336194,0.15742613,0.1714579,0.21776643,-24.49038893320993,-25.481596964211732,-17.43447910243896,-19.20029330117729,0.55780274,1,1319.822,0.09671472,-0.055800628,0.009531092,-0.1682989156882092,-0.14057828855776933,0.5957312633495295,0.7118906584124159,0.753496467593598,-0.034367353,1.1215416,-0.17013529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.02504007405136,41.08853685374906]}"
2517,-0.48623043,-0.4706503,0.06269691,0.016353704,-0.06269691,-0.016353704,-0.436851,-0.4576937,0.25164792,-0.264981,-0.007931614,0.007931614,0.210524,-0.2722782,0.18542211,0.23772746,0.27373937,-23.14747388443827,-24.66036373582729,-16.594627371643888,-16.158596224564814,0.5385008,1,1251.1334,0.08688304,-0.056829244,0.04305374,-0.164884248836529,-0.208279866011089,0.4802353403380394,0.7169087847119348,0.6552456564575785,-0.03485365,0.85912013,-0.13751681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.80647996542508,41.101203099255144]}"
2518,-0.50229406,-0.4908508,0.13390501,0.07123937,-0.13390501,-0.07123937,-0.39495352,-0.43481234,0.23344894,-0.29259452,0.027441079,-0.027441079,0.19906689,-0.26729497,0.17197625,0.20677026,0.24572687,-24.07536850621076,-24.449244689071143,-16.17043157652323,-18.170190300892614,0.5295686,1,1321.4716,0.10104035,-0.056009576,0.030152893,-0.19641644378884784,-0.14732842867713178,0.10177294985966034,0.6716587358715493,0.7431800258850009,-0.028397981,0.80473065,-0.16850054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.05935571790474,41.32973450753516]}"
2519,-0.4772182,-0.4525688,0.08165057,0.094816804,-0.08165057,-0.094816804,-0.41160592,-0.37381005,0.16276576,-0.27408317,0.05977766,-0.05977766,0.1422235,-0.21788298,0.12517256,0.20872398,0.18205336,-24.270652817748548,-25.07794605178277,-15.273573508574499,-14.885463452471683,0.54848987,1,1347.4949,0.08624047,-0.04691165,0.016250717,-0.22751941673935455,-0.2550453708967451,0.34691331937715475,0.6293021297476309,0.5935678871680756,-0.03319321,0.47719845,-0.14376302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.11612924386108,41.05116693792969]}"
2520,-0.43174163,-0.42807576,0.08563702,0.06510715,-0.08563702,-0.06510715,-0.35939246,-0.3733565,0.18225227,-0.26746044,0.053247407,-0.053247407,0.15051253,-0.21731225,0.13397712,0.18651116,0.20191506,-26.329525651613892,-25.602390275443362,-18.525856264102092,-17.93443167308851,0.57259446,1,1264.5168,0.09452826,-0.052661143,0.020697832,-0.17397398158765043,-0.1761258231347184,0.37235707413623453,0.7036152686239728,0.7004983316065764,-0.03459271,2.2923164,-0.15135607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.82642256473254,41.118450752710245]}"
2521,-0.50412846,-0.5254247,0.079506174,0.08248769,-0.079506174,-0.08248769,-0.44235232,-0.46304616,0.21055484,-0.24979885,0.008449853,-0.008449853,0.1766885,-0.24188508,0.15439941,0.22658117,0.23471467,-21.96512283787917,-23.679029248266446,-15.770209426839159,-15.540992194936445,0.51482564,1,1364.0663,0.08370357,-0.049331743,0.03789421,-0.16416745366336988,-0.20749700672946422,0.8045896497032754,0.7179659109232571,0.6563188056399825,-0.027588734,0.697444,-0.14797033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.20829639201175,41.35389918867797]}"
2522,-0.49643368,-0.46590245,0.044300646,0.010533699,-0.044300646,-0.010533699,-0.46230006,-0.4576734,0.20925052,-0.28743485,0.028714146,-0.028714146,0.18700488,-0.26087806,0.16266774,0.26143184,0.25737098,-22.99357477611801,-24.492234941030603,-15.725617346105471,-17.139765823455576,0.4962789,1,1243.5537,0.07194338,-0.050902985,0.044388127,-0.18770942862314996,-0.1766061919331772,0.5223289059772422,0.683913549729496,0.6998040752394626,-0.036039706,0.8545954,-0.12628506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.7306621554454,41.083146962044346]}"
2523,-0.5401817,-0.53967565,0.19049335,0.16396526,-0.19049335,-0.16396526,-0.38979906,-0.41218373,0.1874134,-0.3104419,0.058517758,-0.058517758,0.16919662,-0.2565854,0.14449166,0.17872716,0.20919952,-24.34589599465582,-23.868495827831246,-15.303764290147193,-12.747632987680376,0.4625807,1,1358.8676,0.068589635,-0.052592777,0.012163409,-0.22805067280675567,-0.3037148710116991,0.8503163276151072,0.6285972918600543,0.5340777684371851,-0.029416356,0.6578878,-0.1675532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.21952533306325,41.388304664059746]}"
2524,-0.47635946,-0.46534768,0.14445023,0.14792414,-0.14445023,-0.14792414,-0.35643566,-0.34088957,0.16405466,-0.30686685,0.08263424,-0.08263424,0.14709544,-0.2300664,0.12810947,0.16763155,0.16386397,-24.64081782445565,-25.306689136254505,-15.560266074181232,-14.65781804337505,0.568355,1,1359.4224,0.110497415,-0.050605647,0.0072435807,-0.2258782816197231,-0.26645821115760754,0.41635066337947535,0.6314833454406654,0.5792072587787147,-0.033679783,1.5447004,-0.1716215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.16598574212972,41.05161609557175]}"
2525,-0.51822686,-0.48037776,0.168225,0.10409159,-0.168225,-0.10409159,-0.38342872,-0.39608666,0.19676468,-0.3015621,0.060596474,-0.060596474,0.17034586,-0.24543978,0.14973272,0.19438948,0.1952841,-25.519657143104876,-25.390179021470537,-16.915595904237268,-17.505417826895982,0.56157416,1,1316.5233,0.09640178,-0.055215675,0.020461574,-0.2027573920501579,-0.18381283334153697,0.4328102214404631,0.6628457353239823,0.6894562583467011,-0.032978464,2.2726188,-0.18498379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.98713116906153,41.06823492832796]}"
2526,-0.5375556,-0.49153987,0.14619398,0.07902518,-0.14619398,-0.07902518,-0.42474085,-0.42916533,0.23086919,-0.2704526,-0.020682937,0.020682937,0.20800559,-0.28951523,0.18169592,0.21394813,0.22494633,-24.398787780392745,-24.85306248521366,-13.595250577905873,-10.817636124546949,0.51482755,1,1236.3818,0.09846922,-0.058470856,0.031353533,-0.2843482206499161,-0.39347214682322434,0.9642266649706108,0.557210083561251,0.4352637076812126,-0.026599066,0.67388016,-0.17966667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.73838766688883,41.3240751212452]}"
2527,-0.4028169,-0.43820745,0.06997064,0.055037282,-0.06997064,-0.055037282,-0.34249973,-0.39281264,0.18689102,-0.25538677,0.044739705,-0.044739705,0.15377645,-0.2131481,0.1367753,0.17846364,0.2276032,-26.00149013904311,-24.82855203490322,-16.124584666405834,-15.766582145389744,0.5825701,1,1269.2482,0.10330123,-0.054811083,0.021435713,-0.23446061657184622,-0.2232279821829641,0.65056982291052,0.6201407911692572,0.6350181888668162,-0.034540895,1.736614,-0.14985847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.86019921941543,41.22301465178175]}"
2528,-0.514776,-0.5194856,0.08984911,0.06201417,-0.08984911,-0.06201417,-0.44553378,-0.47241813,0.2170715,-0.25501972,-0.008869635,0.008869635,0.18324621,-0.26324853,0.1607472,0.2388664,0.25895444,-23.850079370532313,-24.06628952661049,-12.104009902106686,-14.988415985326997,0.49220094,1,1356.7717,0.086805485,-0.057210084,0.040369757,-0.32669634264284836,-0.23243994346619115,0.8344834291226537,0.5075039673478677,0.6227971274406078,-0.02692258,1.2287182,-0.14714545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.20326582642068,41.369170548508]}"
2529,-0.5261003,-0.54083276,0.093709886,0.05890275,-0.093709886,-0.05890275,-0.45481306,-0.49779087,0.2122452,-0.22002472,-0.0064427666,0.0064427666,0.17115514,-0.22614367,0.14976175,0.23851714,0.26202115,-22.88670750990257,-24.467985411492613,-14.768061348162318,-15.73482462686452,0.46004674,1,1347.7723,0.06908492,-0.050491992,0.03886764,-0.21560738275522312,-0.21722762106170845,0.02691104319992743,0.645268059714247,0.6430780614849424,-0.027045315,1.0627928,-0.13637033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.16975866632302,41.35569581924621]}"
2530,-0.42173788,-0.4248645,0.08596685,0.084327534,-0.08596685,-0.084327534,-0.34840253,-0.3529705,0.1971921,-0.23966208,0.019618882,-0.019618882,0.15705168,-0.2211926,0.14107953,0.180012,0.18926857,-23.29597971962294,-22.990801149498388,-15.443730598765658,-15.170739457733621,0.5864185,1,1376.7078,0.111732215,-0.058626324,0.016638186,-0.2026925099935518,-0.20491996830659356,0.811257747397175,0.6629354414211185,0.65986127926058,-0.03584692,1.0519751,-0.15747592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.24153405752418,41.32138017539284]}"
2531,-0.44995418,-0.45774332,0.10782636,0.1274247,-0.10782636,-0.1274247,-0.35957322,-0.35080358,0.22687636,-0.27602533,0.020891747,-0.020891747,0.19504984,-0.25660253,0.17193483,0.17710015,0.17699596,-25.526492905448595,-24.77758341068676,-17.983659829947655,-17.113270477569493,0.56264585,1,1293.4594,0.09080689,-0.048239928,0.025683947,-0.17335800040446003,-0.18295910017880757,0.16755571745886944,0.7045096205170067,0.690675526903419,-0.031695906,0.7856973,-0.15437913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.93565770328148,41.22058920051463]}"
2532,-0.5137058,-0.51168036,0.09241921,0.09455501,-0.09241921,-0.09455501,-0.4422846,-0.4383326,0.18744329,-0.24390748,0.006219351,-0.006219351,0.1594988,-0.23804967,0.14334445,0.23805514,0.2389764,-25.012765386632925,-24.761087734293117,-15.066166920493565,-14.614382172919646,0.5486998,1,1247.2722,0.09753651,-0.05462897,0.048386764,-0.2481752355556323,-0.25769103417137396,0.384358326528618,0.6023391131532012,0.5902156775075479,-0.028175125,0.81753254,-0.16556244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.76506763082718,41.31859539801207]}"
2533,-0.46648854,-0.46505424,0.075177535,0.058216386,-0.075177535,-0.058216386,-0.4055328,-0.41794118,0.20955674,-0.2878004,0.038117263,-0.038117263,0.18540859,-0.2522652,0.16134505,0.21105407,0.2241445,-22.216914361851842,-24.636603609062387,-16.039399718021087,-16.576939216904435,0.5185455,1,1311.414,0.08455726,-0.051176168,0.03554037,-0.16147699516825154,-0.1955586401827099,0.3830062752015486,0.7219454266593374,0.6728581374263266,-0.02972222,0.39563125,-0.13440508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.00105505596538,41.08090117383404]}"
2534,-0.5231626,-0.5151297,0.0966966,0.060641576,-0.0966966,-0.060641576,-0.4491896,-0.46913505,0.18070374,-0.26855597,0.013473009,-0.013473009,0.16260949,-0.25600982,0.1450544,0.24913637,0.25717425,-25.234377729208553,-25.396427029166944,-15.523875707328017,-16.274018936247526,0.5227179,1,1322.4882,0.076609395,-0.050644528,0.04287568,-0.23824627414421626,-0.2189179376791602,0.6785640517789556,0.6151875775941674,0.6407995470212153,-0.030296806,0.63572735,-0.1514202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.02629771544913,41.22921302724218]}"
2535,-0.4983907,-0.49653968,0.06568058,0.056906946,-0.06568058,-0.056906946,-0.44735408,-0.4524927,0.2126429,-0.23948495,0.007254727,-0.007254727,0.18251061,-0.23263948,0.15615477,0.22919463,0.2417436,-22.550084045536245,-23.77820986325772,-13.987982171332035,-15.49998102425431,0.47974452,1,1342.061,0.08181665,-0.051031627,0.040520113,-0.234333744522347,-0.2107589135841631,0.04027947974644641,0.6203073187259777,0.6518565154143502,-0.026086066,0.9014937,-0.12974346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.1545771380214,41.36961970615006]}"
2536,-0.48866317,-0.47671297,0.1764229,0.16043432,-0.1764229,-0.16043432,-0.3416986,-0.34252015,0.17212304,-0.26393598,0.07400805,-0.07400805,0.14100426,-0.19371158,0.12183523,0.15265632,0.16294482,-24.02982279678919,-24.50316437456418,-16.70514530947002,-16.069734334254917,0.5242284,1,1357.622,0.091084264,-0.052996784,0.0037290142,-0.17981301637974484,-0.20785870146557056,0.8742345183331635,0.6951838742523778,0.6558228189880777,-0.030063339,0.70293254,-0.17128944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.20775740284128,41.271433845595794]}"
2537,-0.5085169,-0.5144695,0.12538123,0.08028952,-0.12538123,-0.08028952,-0.4092274,-0.45106396,0.20621018,-0.26247397,0.003763383,-0.003763383,0.17830153,-0.2589583,0.15600242,0.20103782,0.23220153,-24.27386957960724,-23.304408984059876,-14.969477963623259,-13.79883152679237,0.4894905,1,1353.9275,0.075486794,-0.050345164,0.030900812,-0.23709474849805454,-0.2561926485770762,0.4173463047932686,0.6166910436150358,0.5921124855056704,-0.029141398,0.67989385,-0.14786592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.21341678913123,41.376626565366195]}"
2538,-0.4996763,-0.48640096,0.04804995,0.04294145,-0.04804995,-0.04294145,-0.46273637,-0.452776,0.23883487,-0.29565203,0.02361009,-0.02361009,0.21425888,-0.27397576,0.18144529,0.254246,0.24659918,-21.339365192170888,-21.387764446423095,-13.802335948204984,-13.712172874509381,0.49012014,1,1305.4908,0.08594256,-0.053516738,0.041097634,-0.21447536685428908,-0.21867821306154406,0.4653242363702844,0.6468016186943024,0.6411223065813507,-0.027243275,1.5132599,-0.13459058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.96386480320282,41.06922307514049]}"
2539,-0.48479748,-0.47073412,0.10652174,0.06992655,-0.10652174,-0.06992655,-0.3988742,-0.41445956,0.20866393,-0.27185452,0.04271243,-0.04271243,0.1771385,-0.23183359,0.15225868,0.19030887,0.2137759,-21.9716911645394,-24.226165364082725,-12.701035282126396,-13.556435232617233,0.5091911,1,1343.8066,0.08497857,-0.04857925,0.025855668,-0.2673760281491936,-0.2823979811595451,0.011995519406015842,0.5780636177257433,0.5595782505767817,-0.027677523,0.57776254,-0.14636016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.154487306493,41.3044918480514]}"
2540,-0.53818184,-0.48044753,0.063577585,-4.918699E-4,-0.063577585,4.918699E-4,-0.49141878,-0.48094085,0.20308533,-0.22494592,-0.0469392,0.0469392,0.18413946,-0.2689971,0.16248108,0.24997145,0.28041586,-23.804791729283252,-24.723841650229005,-15.291235044583779,-16.70833996819998,0.46964028,1,1301.0753,0.08076764,-0.058043025,0.053366173,-0.21776015076780622,-0.19346076814993832,0.5664722317609778,0.642359539141584,0.6757986968439114,-0.022978393,0.59615284,-0.12391024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.97446492355543,41.38767584336086]}"
2541,-0.5151445,-0.4875291,0.13285504,0.024374817,-0.13285504,-0.024374817,-0.41037536,-0.46864972,0.29019758,-0.31971154,0.0019667263,-0.0019667263,0.25081885,-0.31791767,0.21863699,0.20099066,0.261221,-25.846032545861046,-24.909493895173227,-16.465581781271375,-15.833020705754262,0.4901785,1,1277.507,0.075417235,-0.04963998,0.021852158,-0.2216991933246668,-0.22277646037125903,0.265161794124543,0.6370641897186713,0.6356219348487953,-0.027890824,1.8563274,-0.15521379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.87600956841594,41.10892861069858]}"
2542,-0.49334535,-0.45149958,0.088815786,0.05383756,-0.088815786,-0.05383756,-0.42306703,-0.4075682,0.21848866,-0.27561066,0.016274506,-0.016274506,0.19024152,-0.2605052,0.16631407,0.22617097,0.21423735,-24.34864118948463,-24.54727568705357,-15.912274853835104,-16.537465194998717,0.5192941,1,1251.8947,0.08800719,-0.05162774,0.0255478,-0.2095423344707857,-0.19495828183630845,0.8741027006371227,0.6535179819688289,0.6736985971816297,-0.02773479,0.8469133,-0.14881301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.77512876200932,41.18312945316685]}"
2543,-0.540781,-0.51503193,0.106299914,0.039027095,-0.106299914,-0.039027095,-0.46098056,-0.4858575,0.22677678,-0.21401301,-0.032194115,0.032194115,0.19401363,-0.24451928,0.16979149,0.22657415,0.27245986,-22.800775157577146,-24.42372862283321,-15.894965713963218,-18.305532538828757,0.47303736,1,1329.7468,0.07828425,-0.05124977,0.046584465,-0.17846432935705742,-0.14318515971658996,0.45821754267242454,0.6971239181173632,0.7494978683031761,-0.025727699,0.52784324,-0.12746851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.08585601878626,41.370158695320534]}"
2544,-0.5412287,-0.5416895,0.0514741,-0.025636824,-0.0514741,0.025636824,-0.5037898,-0.55948436,0.24681002,-0.25215814,-0.03343274,0.03343274,0.21679021,-0.28316894,0.19235665,0.29208028,0.34237432,-26.0566347309944,-25.136967906967527,-15.726874601529452,-18.216119876720825,0.4946032,1,1266.4961,0.0740771,-0.0537817,0.07023421,-0.24722098010624421,-0.15963910263505335,0.07656505603965391,0.6035650713874542,0.7246745090393991,-0.025371112,0.41704854,-0.13310388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.84402954430128,41.35282121033703]}"
2545,-0.5184263,-0.48682564,0.13208948,0.09444973,-0.13208948,-0.09444973,-0.4147375,-0.41131544,0.18607257,-0.25486937,0.02685716,-0.02685716,0.16390261,-0.22972563,0.14100522,0.18897294,0.20808138,-23.628175062498144,-24.697721519079344,-16.112760624470013,-15.786999433271646,0.50522023,1,1243.3658,0.07796579,-0.045968927,0.025430115,-0.18911015324917438,-0.22010086462730685,0.10641738415033775,0.6819299663156657,0.6392087391979039,-0.027762713,1.9465796,-0.15524803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.76479813624194,41.36665526571247]}"
2546,-0.52068406,-0.5107023,0.06679637,-0.01899248,-0.06679637,0.01899248,-0.47024265,-0.5246372,0.17998345,-0.23894131,-0.011022725,0.011022725,0.16213472,-0.24931368,0.14581409,0.269467,0.31661227,-26.017459641014156,-24.942160322844998,-18.084499084905808,-19.059944055483122,0.5122152,1,1269.3787,0.08532589,-0.052201346,0.042425033,-0.17987773752656305,-0.1336803398489046,0.7081838997252968,0.6950908864444721,0.7641657261751204,-0.025284108,0.49629635,-0.1447738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.85795343120513,41.38551988667898]}"
2547,-0.51464766,-0.5117706,0.20713046,0.19177637,-0.20713046,-0.19177637,-0.34420967,-0.35481763,0.119417585,-0.32456693,0.13243979,-0.13243979,0.10913444,-0.20075706,0.093588755,0.16030028,0.1662734,-24.97256289202906,-25.516465623733605,-16.374123415690768,-17.090202938378305,0.55034757,1,1310.3588,0.12168277,-0.06356368,0.015241471,-0.20795957896952144,-0.19776863504527498,0.38608813995230606,0.6556845401285261,0.6697715581143108,-0.028257262,0.36407125,-0.20236495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.0027618550052,41.38102831025838]}"
2548,-0.47158733,-0.49171984,0.08721921,0.045432717,-0.08721921,-0.045432717,-0.40085593,-0.45650074,0.1872061,-0.23437244,-8.6512446E-4,8.6512446E-4,0.15912688,-0.23519015,0.14174628,0.21311733,0.2613491,-24.77670626849401,-25.19591609933765,-16.38213677449881,-17.34753420224959,0.5545402,1,1293.5763,0.09929633,-0.056224596,0.040035702,-0.20395542909762016,-0.18447920517615488,0.07388031443942411,0.6611910637746992,0.6885057933140848,-0.03213384,0.6668172,-0.15736546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.95820541691288,41.36890105392276]}"
2549,-0.5134152,-0.50867474,0.112299465,0.070489325,-0.112299465,-0.070489325,-0.42565754,-0.4535229,0.19224222,-0.2566492,0.0032858923,-0.0032858923,0.17182638,-0.2535884,0.15223177,0.22556894,0.24997965,-24.723349582456578,-25.889826959292577,-13.256752799451203,-14.939859265107984,0.50092256,1,1303.5288,0.10175698,-0.0634042,0.035664428,-0.30191063382882316,-0.26818642773797985,0.4891299193280182,0.5362037516493336,0.5770551996580902,-0.027572181,0.13805377,-0.16091791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.99386853369242,41.40698962196943]}"
2550,-0.5119329,-0.48739165,0.11037423,0.08559116,-0.11037423,-0.08559116,-0.4256073,-0.41929182,0.21368282,-0.29011813,0.03161899,-0.03161899,0.18594973,-0.26089236,0.16356002,0.2235008,0.2496488,-24.936041946935788,-24.93380567806196,-17.34563244599719,-17.78997702633376,0.5159674,1,1259.1265,0.081006296,-0.05189612,0.02825074,-0.17952007837720046,-0.16720964763715074,0.12869245601302026,0.6956048791908882,0.7134882358526717,-0.030320575,0.7624827,-0.1575577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.79695782341342,41.18780069264427]}"
2551,-0.5189498,-0.5059869,0.16178137,0.10592517,-0.16178137,-0.10592517,-0.38990334,-0.42271808,0.21312773,-0.3035153,0.07465154,-0.07465154,0.18213436,-0.23414025,0.15631135,0.19308414,0.2483417,-26.996000965249344,-25.252366074097534,-16.79375468556906,-17.914771042855403,0.5038584,1,1244.4523,0.08697988,-0.059419375,0.020652775,-0.23298248935284047,-0.1699810439446644,0.2670858034627306,0.6220830524931027,0.7094294051610227,-0.02607191,1.5671868,-0.17261873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.78447124096415,41.25463534978276]}"
2552,-0.5083275,-0.5089309,0.07291841,-0.03967584,-0.07291841,0.03967584,-0.45216936,-0.5377484,0.21392111,-0.24648356,-0.020826712,0.020826712,0.18859918,-0.26594162,0.16785237,0.2509676,0.33246964,-23.961541456714528,-25.858719963248912,-17.432679957750196,-18.828041627896003,0.5057223,1,1264.9327,0.080866136,-0.050761,0.05004355,-0.15772398358682255,-0.15733246458266742,0.8319392241967163,0.7275274835403042,0.7281118962831458,-0.027476653,1.1928056,-0.13431051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.84313122901716,41.384531739866446]}"
2553,-0.49336746,-0.4975902,0.10991957,0.09608751,-0.10991957,-0.09608751,-0.40543494,-0.4216324,0.1842225,-0.2776432,0.04314185,-0.04314185,0.16399366,-0.23738109,0.14221936,0.21240507,0.22683807,-22.809694880741596,-25.197924243708755,-15.886461781472551,-17.518507313670938,0.49929607,1,1332.092,0.086733505,-0.05668639,0.023704682,-0.17891268013263478,-0.17977664917356892,0.22885401938033012,0.6964784870877697,0.6952361291444409,-0.030773433,0.52992696,-0.14265665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.10031889486058,41.07658926047027]}"
2554,-0.4727527,-0.4517341,0.07150119,0.027249085,-0.07150119,-0.027249085,-0.41528925,-0.429763,0.21185467,-0.30485326,0.036054924,-0.036054924,0.19421732,-0.27176157,0.16678081,0.23490785,0.24515483,-23.871618866020587,-24.36077936989812,-15.64713365831048,-14.762627485539621,0.5057311,1,1244.3314,0.080701806,-0.050219763,0.03240451,-0.20811601283837142,-0.24533016564288435,0.5815054733281962,0.655470152490704,0.6059998024439791,-0.035476334,0.7343024,-0.14014308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.73129097614428,41.08260797287387]}"
2555,-0.46926606,-0.40208083,0.090197414,0.056614753,-0.090197414,-0.056614753,-0.39582247,-0.3539808,0.14897752,-0.24636789,0.062840916,-0.062840916,0.121987775,-0.18657528,0.10794692,0.19310495,0.18797652,-24.988432466229863,-24.77261741803374,-16.624269199308483,-15.936585158823572,0.5538078,1,1292.512,0.08680641,-0.05064589,0.018617593,-0.20100024589002308,-0.21705245251434488,0.08258311514227479,0.6652785932761102,0.6433145472638755,-0.032926023,2.6358097,-0.15110803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.95030024241262,41.323266637489496]}"
2556,-0.51242656,-0.500472,0.14232081,0.10695355,-0.14232081,-0.10695355,-0.3992205,-0.4145249,0.2351033,-0.2854685,0.031000998,-0.031000998,0.19765468,-0.25672913,0.16915196,0.20259255,0.2045695,-23.136919870928857,-24.56264329080492,-12.084720764036428,-13.977174989474385,0.5043114,1,1343.0073,0.09126257,-0.0525257,0.020297183,-0.31379001397001005,-0.27466316069131763,0.05983962287821032,0.5223132911144612,0.569041972559475,-0.027267816,0.38753408,-0.17416756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.13741931609472,41.34141260622871]}"
2557,-0.50391644,-0.5224314,0.13356721,0.14363658,-0.13356721,-0.14363658,-0.39707506,-0.4095257,0.21447368,-0.3024276,0.036782857,-0.036782857,0.19456476,-0.26863307,0.16709414,0.18249457,0.19387601,-22.388517942208978,-24.27309947670791,-15.32071807692044,-15.860599645199194,0.5090034,1,1333.3992,0.087979704,-0.04960773,0.016385628,-0.1874288798028985,-0.20961187270466994,0.6824405999773568,0.6843114008916309,0.6534229244361142,-0.031408686,0.879692,-0.16474257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.11280547730985,41.26757108987408]}"
2558,-0.4903424,-0.50621367,0.107486546,0.089386016,-0.107486546,-0.089386016,-0.40415704,-0.4365584,0.16150947,-0.24720447,0.00615166,-0.00615166,0.1407325,-0.24139702,0.12649962,0.21391162,0.22918795,-25.148478100514406,-25.648512582113156,-16.66731447285669,-17.27827137225087,0.5206606,1,1321.6979,0.09702003,-0.061616927,0.03047296,-0.20282202263119706,-0.1949887794706631,0.5612578777542457,0.6627563865391825,0.6736558822635371,-0.030778967,1.1961055,-0.16067785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.05818790803538,41.407618442668316]}"
